x,y,z
1280.00779,1725.83946,261.01173
1889.51742,3142.93504,261.0024
-628.74325,-1296.24163,260.98521
-337.14708,763.97856,260.96525
-1844.53843,873.72497,260.87146
250.03189,2715.79254,260.87064
-434.88557,-370.65284,260.86792
211.85145,1076.14783,260.85733
942.12384,402.22988,260.83741
-615.85035,-2688.13257,260.8284
172.41291,410.48764,260.81054
1168.72671,-1115.668,260.81032
-1570.27569,-2735.0768,260.78759
1385.42656,1692.40096,260.78416
1899.20379,1162.88243,260.72018
-949.4416,-1182.1393,260.71566
180.325,2136.43708,260.71468
144.84584,-885.70846,260.71137
937.95449,-397.47487,260.69123
-4283.7925,33.04467,260.66552
-727.73308,570.32032,260.61557
56.21401,1006.97456,260.6075
437.05819,-43.79659,260.57802
431.11367,-234.31718,260.53538
1494.78706,-383.13954,260.51601
-706.54935,442.38695,260.46685
-337.82655,-284.66121,260.43416
1143.89809,105.06324,260.38353
1321.48886,1346.85042,260.34476
218.16063,-50.61066,260.33199
-1250.72153,1656.68904,260.28877
1638.3314,719.82691,260.2565
-744.53212,292.05317,260.25026
402.82289,-220.17781,260.24403
-141.69104,-199.14017,260.24301
2.01963,-1669.02636,260.20457
3403.13322,-400.01309,260.18738
-1153.13021,-673.55378,260.18456
361.32732,1.40219,260.14553
868.90758,319.20091,260.1288
642.82156,440.79478,260.11498
2055.7416,2300.28938,260.10854
-406.24441,178.69254,260.08138
248.24541,1376.29462,260.04318
1072.42721,962.26423,260.04066
-550.29912,914.95308,260.02913
-650.76068,213.5844,259.99319
-269.95196,122.77387,259.88824
-5685.35237,-2582.9779,259.7953
-1098.195,153.91612,259.78692
-1330.62672,-1411.23539,259.78599
670.78371,766.9864,259.78048
-1020.42526,-1263.49116,259.77331
-159.5783,-2599.98843,259.74619
5017.46913,3323.74852,259.67658
92.29685,-564.0223,259.65566
-4682.56621,-1253.4341,259.567
76.80802,10.42799,259.52795
-2690.60876,-1092.30858,259.51267
426.13504,137.76233,259.50131
-333.38299,-37.0774,259.48348
2526.85019,-349.76179,259.45908
-31.83263,-152.19422,259.45666
325.06379,-56.0201,259.40605
820.54315,-246.80801,259.37298
-640.08185,662.39931,259.33127
-1013.42074,193.62829,259.26966
322.80496,493.70054,259.26212
-1374.97799,-1249.9095,259.20439
-144.8246,-1043.16765,259.19505
1479.33682,-2449.84631,259.19096
-1248.74493,67.46474,259.16909
47.73383,-244.65795,259.16
-1721.20806,1566.80513,259.14042
-950.47253,45.30464,259.08702
-161.63194,1027.40058,259.04049
-1411.14028,-204.90727,259.02586
-604.65451,-49.18851,259.01028
232.91576,-299.1816,258.93742
187.24475,-118.57916,258.93018
-257.47619,-375.58268,258.92377
-478.41169,647.03578,258.87932
-186.38094,-335.25215,258.85281
182.73904,-608.2977,258.84506
-861.57884,157.16432,258.82854
-281.38414,62.85689,258.81877
-649.69403,-540.99735,258.80768
-1430.29878,717.02046,258.73666
-181.34912,-336.3332,258.7359
38.84681,123.99479,258.72276
968.51248,444.24014,258.70212
1078.99405,1075.96948,258.69948
-368.73039,174.03904,258.65252
-289.30415,-625.84512,258.59638
-265.10409,-316.78461,258.567
-2083.42393,1218.08184,258.54117
-234.02063,1649.89502,258.50869
-612.8653,225.2127,258.50767
-254.47689,-553.56315,258.46817
1393.65017,-1371.58476,258.46648
-242.48787,-850.79836,258.45133
-1205.32512,908.61063,258.43929
49.90364,917.17695,258.4374
-616.31506,813.27357,258.4112
-1784.89908,2552.05692,258.39069
-681.30704,158.59671,258.3683
-322.57243,445.80606,258.36029
-1059.73842,378.9813,258.3375
59.64462,-66.42729,258.30656
552.8777,1232.75796,258.2215
1330.65853,-2123.08497,258.21502
-465.04074,-2790.672,258.16825
-1242.64177,-759.9284,258.16497
424.45603,-512.52204,258.13199
-856.10836,-22.4099,258.1167
924.74411,849.63539,258.11393
218.36565,312.20568,258.11171
252.35945,-36.95849,258.0798
-288.58043,160.14131,258.04218
149.33871,-509.49164,258.04107
-1383.66545,139.65121,258.01395
-1005.04589,-635.05527,258.01028
63.66937,-769.05675,257.98605
-1691.98654,-509.35736,257.8975
-1482.28061,-684.39732,257.87547
617.14769,805.68482,257.80028
860.67903,54.3448,257.76007
-275.11557,-194.69834,257.69616
2220.70583,-1674.68335,257.68937
-846.60444,-653.54009,257.65925
500.94617,-2170.23332,257.65459
206.5992,-106.92457,257.61154
240.09196,720.48834,257.56855
72.63752,45.89191,257.56505
1161.42863,-1583.01477,257.54975
266.45936,-324.55124,257.54918
678.51806,-164.18594,257.41725
-2441.13151,4355.98635,257.39587
-100.7652,-415.7629,257.36966
376.92373,-1980.61492,257.3481
-1676.60234,-2350.40841,257.26013
-884.85014,-390.97379,257.26005
121.06493,-8.4702,257.22143
1164.7307,1546.59642,257.17535
118.95947,568.1898,257.16467
1292.62841,-1431.10861,257.11373
-82.90913,5.09427,257.10957
371.32571,664.20376,257.10579
-835.10053,-850.72245,257.07571
-39.00998,-60.16543,257.06417
1531.60321,-1272.91212,257.04411
1032.25533,-614.49621,257.02402
-478.46951,-40.79243,257.01909
341.20953,306.98125,257.01009
395.23788,-2305.2231,257.0054
299.21382,207.3991,256.99314
-597.47287,-526.54526,256.9902
304.54583,-52.49262,256.98888
-559.18592,-572.22792,256.9648
-711.57254,389.81904,256.93495
-979.84212,-1961.37919,256.8732
-323.11385,-35.05121,256.84965
823.98353,-3076.10141,256.82794
-1292.82811,2384.77597,256.81185
1441.06368,3257.68237,256.79986
569.20718,-913.10281,256.73689
1048.02443,-1209.35884,256.73635
-175.73602,94.33764,256.72158
495.63827,-102.67771,256.70652
-304.21842,931.703,256.70245
210.94651,1968.16288,256.6795
8.31554,-390.96474,256.60353
1186.30936,631.05391,256.58323
-337.65493,564.71473,256.56588
516.51566,-398.08882,256.54796
-808.50658,-689.14938,256.53834
2995.21588,187.8919,256.53775
-741.45696,-1089.10834,256.52596
-889.93801,732.20076,256.52512
-458.18608,-785.89745,256.50719
-5.10104,400.40576,256.44261
-111.30874,2562.11751,256.40324
338.13522,-656.68733,256.38056
565.29921,-3.77966,256.38005
974.73613,676.00196,256.35205
2800.29909,-1810.57159,256.35009
1649.20087,1886.59692,256.33079
564.63297,337.983,256.31374
1710.02951,-117.25478,256.30635
-150.64311,197.29172,256.2441
355.03797,-555.39316,256.19937
-1340.26962,-1181.6349,256.19569
-751.05502,-274.33802,256.19452
-524.79784,-302.0239,256.17391
1030.9388,75.53099,256.13715
774.85824,398.69007,256.09813
838.67019,-2587.70285,256.05016
273.12663,2136.64803,256.03257
2317.20885,-867.73589,256.01219
-45.98318,-382.99621,255.99647
3222.91403,1199.12439,255.99461
-410.10799,-166.31086,255.97974
419.38178,180.91031,255.94423
600.24934,445.11771,255.92666
-258.91922,-605.76352,255.84385
-243.6748,449.9454,255.83617
-862.93373,-1067.9489,255.83459
189.3548,-284.64099,255.81078
3036.82177,-85.66067,255.80311
162.66617,551.05504,255.79729
221.53597,340.53989,255.78894
-742.35245,-86.24339,255.73334
87.82062,-485.31743,255.72838
415.08295,-1175.14516,255.72457
-374.21117,320.74259,255.71589
-738.71238,-787.87491,255.70748
-1251.1752,759.62523,255.6978
-358.66928,-168.19311,255.65065
-169.05998,-280.78859,255.5822
-269.09743,-49.60745,255.52896
795.69904,214.52091,255.51925
-1874.63907,-276.34822,255.49936
-967.98343,109.03062,255.47622
-1700.89953,-1646.39506,255.45358
-260.31988,-106.57227,255.40077
247.49508,294.07704,255.35736
1115.38237,404.38756,255.33981
778.89776,-150.22787,255.33067
-427.99403,-779.34926,255.3204
-1737.70546,-2885.93683,255.31603
26.96981,105.88526,255.21927
-613.77289,698.64151,255.13908
786.51095,-433.72213,255.13607
199.46814,912.28308,255.10899
-732.63007,731.26203,255.096
-19.65494,16.96378,255.0774
-7316.99299,3534.79498,255.05907
27.46166,55.82705,254.98748
-150.62249,445.97147,254.95901
419.99986,-608.20001,254.94994
-1730.55599,1051.28085,254.7832
2562.44449,1684.16751,254.78066
806.71977,-6.94561,254.77753
-859.7649,133.62248,254.76569
432.71714,-865.9416,254.76267
-1284.94116,756.81291,254.76026
4978.26508,-6175.77341,254.67399
-181.07755,440.74185,254.61717
1229.35625,-338.98894,254.52676
-672.85337,-194.28865,254.51468
-1814.05563,6186.09289,254.49415
814.34654,-465.30146,254.48484
-343.54336,849.00435,254.46588
1740.68176,-1220.91941,254.29983
-686.43527,356.84876,254.16677
-1005.89906,-713.98659,254.15442
-4750.06733,-2567.25534,254.13753
1119.96183,-1227.09618,254.12365
-1160.37365,2965.84978,254.12094
1148.02504,-186.57626,253.88987
-1340.78139,96.19422,253.86187
576.14796,-736.58881,253.84239
-948.90026,484.59964,253.79452
2443.28585,-53.03637,253.772
599.54605,-394.11774,253.75185
2946.87596,-3849.21251,253.73896
1145.32848,-436.18209,253.72918
308.29083,928.95722,253.70641
1651.33162,-71.93487,253.61232
-873.45916,331.4882,253.6005
-368.79471,135.81731,253.59943
334.3576,-1309.94024,253.58592
1054.40533,161.92457,253.57173
975.45885,628.26607,253.51441
-543.90503,-852.80556,253.42418
334.52006,-147.55556,253.38965
-719.9882,-12.03363,253.35575
729.93629,-178.57629,253.35117
1987.26807,555.74015,253.31373
-245.02344,116.15324,253.29031
-1428.6831,35.04626,253.25354
-1793.90639,-290.66364,253.24508
-814.45719,596.11145,253.2264
-1409.74505,2398.12479,253.21719
719.29054,513.10599,253.21491
-557.89158,-1094.97104,253.1404
-741.70076,-949.97843,253.13971
489.77324,-426.24081,253.10152
-264.26222,2207.008,253.09814
331.61053,-610.78202,253.08994
223.69505,-501.88332,253.08392
1282.05402,-487.31406,253.08219
-909.71112,-741.33331,252.9878
241.97768,-481.85664,252.96915
-147.74136,262.34487,252.94706
1225.83762,-675.8751,252.88359
67.00648,31.16108,252.8579
-1026.13763,-478.457,252.85616
1345.94102,541.82868,252.72281
149.07765,314.28408,252.6497
349.92531,1221.33899,252.54959
834.51483,-1573.09564,252.54065
179.98432,-964.54647,252.5297
64.16233,621.94007,252.52626
1822.09787,142.45074,252.50452
-1013.12018,-104.45679,252.47681
217.97552,576.20305,252.46464
-457.40627,213.42183,252.39551
-83.4803,-1173.63977,252.384
570.22747,545.49263,252.37011
53.05858,150.38941,252.33755
-2267.29596,90.94015,252.32397
731.19889,-1697.76716,252.32294
778.69646,-436.45958,252.30585
-717.01081,-221.67927,252.28028
1750.57211,4142.75481,252.28
910.56024,-24.57024,252.27285
-642.01192,402.66712,252.2632
-360.83905,166.79714,252.26166
2334.42618,-1584.90388,252.2609
74.13655,995.74298,252.26048
1258.60695,392.49958,252.13803
1109.3136,-1007.72884,252.12552
-409.33949,-113.03106,252.0521
-629.71662,779.19854,252.02271
-367.05189,-253.3985,252.00849
-1766.4105,3308.98413,251.97469
714.43205,-2057.98176,251.92847
-86.80179,234.3677,251.92432
139.72115,-2085.46044,251.92272
-1979.58615,1599.63007,251.91015
-2683.54708,-1177.1515,251.80487
-1207.03571,1179.73258,251.76757
-269.06228,58.87019,251.73155
-817.25001,1247.99462,251.71986
33.03481,-259.08315,251.68501
-557.76217,-72.07121,251.67848
1056.12136,-1670.17011,251.65642
862.25358,-140.17217,251.63015
-216.72784,9.63631,251.61537
153.80321,-109.87202,251.56612
46.34181,-436.99597,251.50748
-3079.38279,-2340.36553,251.44882
-2218.29752,2460.35447,251.42964
343.66867,637.08382,251.41046
885.1645,-163.4636,251.3814
-729.355,-600.33342,251.35743
-308.10777,-80.51934,251.32151
-40.87777,80.65325,251.24542
-166.86324,77.59118,251.24315
813.31242,3632.94976,251.23591
-397.68446,3.26306,251.16072
-1376.57994,2261.69942,251.15196
-84.33671,-179.01445,251.08716
-934.22639,1142.45722,251.08579
437.33772,1574.08624,251.08467
-1243.04525,537.63835,251.08128
57.32087,212.19584,250.8921
-743.57422,319.91291,250.87482
94.48915,5.46364,250.83452
136.32674,-457.62588,250.83438
-289.39548,-112.73349,250.80601
-591.22298,-577.31788,250.78252
-237.85979,539.36955,250.78037
1065.56719,2561.40444,250.72831
-43.07958,36.95366,250.72468
-667.20428,-0.91213,250.72213
236.12314,243.64757,250.53094
563.04448,1223.41444,250.52477
-286.64942,619.67846,250.51289
-5725.82504,7836.5674,250.46455
251.47582,-636.60953,250.45311
-135.51269,-645.17904,250.42794
935.35412,-2181.38602,250.38834
-420.1719,-438.05472,250.3715
-92.56005,-3836.88099,250.35465
-1253.94236,-1672.45309,250.32287
-21.01791,-172.84211,250.26701
1773.46499,-1466.48506,250.22382
229.98199,245.88606,250.19939
-381.08325,250.23595,250.15869
657.23081,-5.16933,250.12079
76.84496,-397.87461,250.09512
-1113.48578,-528.98241,250.08764
-97.1297,162.73382,250.07654
1462.80051,658.05531,250.06152
-740.98258,-2918.17637,250.05338
-179.21056,-317.49395,250.04416
664.71858,975.06531,249.98282
486.92894,-486.16812,249.91691
11.46716,-562.66211,249.88301
-1073.70979,-644.82377,249.86714
2326.04655,-967.62961,249.86372
2943.82282,-2416.48477,249.84992
-921.47476,-785.10587,249.83265
-194.55869,238.90799,249.83073
-999.07202,8.64601,249.80855
-991.52208,-471.86586,249.77258
364.77989,468.76091,249.73115
502.10334,60.41642,249.71212
-3112.68757,571.77493,249.70736
-593.4503,-1241.59089,249.70695
163.35009,1760.60735,249.70578
-1227.2392,-665.96433,249.69479
446.66261,1214.09068,249.68619
-1687.10256,-384.36503,249.66681
721.02611,1128.68227,249.66162
5243.47851,1407.2912,249.66151
500.82311,-1433.07947,249.64928
-0.63787,408.46631,249.62351
477.52468,-881.40806,249.59737
607.53362,407.22536,249.57394
-344.31141,-575.18449,249.55558
218.23031,625.84383,249.52658
-613.13234,3044.12277,249.5222
-237.80868,-216.22311,249.41283
-511.00181,-213.94056,249.40559
312.75116,-2622.18408,249.39876
-24.67065,-317.38096,249.34586
-330.68946,-488.20223,249.3301
-564.15957,193.56626,249.20786
-666.05256,-928.55852,249.19101
-1224.52042,-1380.67273,249.13894
152.80992,799.31391,249.11109
-329.85211,38.34392,249.0856
330.60149,-361.79686,249.06635
-1195.02118,722.41116,249.03514
-412.6383,1369.02182,249.01784
-361.11221,-233.1746,249.01607
-336.86566,1560.25573,248.99601
440.336,251.60778,248.98009
-554.84699,-495.296,248.94806
526.33466,165.65088,248.90237
-214.07914,-1256.52379,248.88224
68.88672,-55.14922,248.88028
-88.44181,143.46811,248.8732
677.10447,-542.39009,248.79208
1064.52641,224.74817,248.76945
-1585.85003,-259.17397,248.66959
-2900.17723,164.31648,248.66144
819.93782,-419.9655,248.64587
770.75522,2043.15621,248.56135
-531.58644,1221.35934,248.51448
-1430.45277,840.97397,248.5055
142.0736,190.64947,248.43639
-920.90542,-1093.9491,248.4141
-898.98665,-266.2409,248.40869
-723.68978,84.97048,248.35574
2986.11406,-1966.75899,248.35352
-20.91471,-171.42584,248.33263
-1075.45108,1583.85378,248.29445
-181.91425,113.36441,248.24177
1803.01171,-2266.72198,248.2373
-333.95248,-260.51319,248.20934
665.81623,-813.20816,248.18436
960.92279,-2602.71534,248.1754
-54.77258,-123.00885,248.14526
3234.11373,-478.29194,248.08626
280.94559,355.06884,248.04152
196.70934,541.16981,248.03795
-663.56111,-2315.36096,248.03767
597.03766,-690.72867,247.98378
-1101.27742,-209.41094,247.95662
780.91617,-1513.67019,247.78748
2045.03061,820.27808,247.77161
-1048.39729,-843.13965,247.73484
-329.80298,2663.67491,247.67758
442.54616,1134.00765,247.6486
600.73502,1670.17222,247.62544
301.80673,76.30372,247.61577
-896.22971,28.28089,247.59732
-1785.02887,-1291.81416,247.55856
184.23728,-57.40785,247.54237
1317.00787,-1099.02548,247.53952
3066.73824,934.28131,247.48893
329.88623,26.43715,247.44457
85.53842,-1843.70284,247.42819
738.93456,310.74499,247.40678
-712.05862,2276.52817,247.36471
-262.7894,270.56939,247.36422
148.20102,-38.18201,247.35035
24.5183,-886.65789,247.24274
100.99228,453.22089,247.20897
311.17484,-163.06782,247.17551
184.70875,1370.18002,247.16956
614.97515,-194.0514,247.16195
264.98546,-588.48301,247.12127
13.68854,189.19887,247.11305
-11.96618,-3.4379,247.08853
1259.87114,111.22971,246.97626
2116.95202,1061.34794,246.95564
593.23611,-429.30254,246.93416
608.14613,1118.68567,246.88815
-1376.73767,1028.46965,246.82983
419.39983,825.02608,246.81985
2186.34463,345.35373,246.81694
-159.14783,124.88949,246.75345
259.18924,-1044.14343,246.69032
18.62142,-384.04751,246.68685
-1378.12637,1345.48004,246.66949
345.56488,260.79526,246.63244
-962.47571,405.0415,246.63174
611.82143,463.92191,246.60865
-1442.5364,144.58586,246.60235
-634.38538,-259.24912,246.60139
-292.16314,-1490.20298,246.57881
-726.03202,2960.4246,246.51845
-668.39525,35.07123,246.51099
180.30026,550.29921,246.41384
733.54586,-176.29925,246.40111
631.72096,-386.80169,246.39781
71.9509,-112.94947,246.38479
-587.51848,462.75083,246.34449
695.5744,-747.58925,246.31025
-18.65217,-901.34643,246.30186
-653.73882,363.33989,246.19421
-591.60018,-1659.98116,246.15082
1452.96572,963.27254,246.12741
5.29806,-45.65028,246.11971
818.07821,469.19221,246.1034
718.92913,367.03322,246.10134
-1606.9886,-5410.76594,245.99407
-767.36435,64.57266,245.97601
3022.07742,974.14103,245.95583
39.94932,79.003,245.92042
-124.5518,-99.30882,245.90791
431.76578,73.32959,245.88338
-80.03288,-36.82846,245.85679
387.64641,2811.78281,245.81665
-130.85886,-249.49126,245.7243
4840.79763,1507.83159,245.64163
727.88999,-891.03752,245.58564
54.19708,-2414.12647,245.51628
-753.13633,-167.77925,245.51458
-1568.98535,-427.99419,245.49081
-283.09341,2241.62712,245.46691
1030.26609,-323.54136,245.46249
942.17365,-1050.99837,245.43886
1083.70396,1574.11583,245.42608
-1387.91088,1441.61279,245.42229
-53.16037,813.23601,245.21643
-1846.79399,-1800.22937,245.18955
-178.37778,427.16064,245.18813
-772.06493,-51.37923,245.18019
-812.87084,-796.46981,245.16954
-107.37878,756.63418,245.13254
-124.99029,262.88662,245.0755
407.71335,2867.79443,245.03106
693.35499,55.50297,245.01011
-134.34827,16.29025,244.97736
1365.93468,3478.74068,244.93397
-351.57395,238.13565,244.90955
59.53031,-734.37861,244.82249
44.36886,-24.71109,244.78719
778.60375,-1669.956,244.77346
-778.35707,-1624.83186,244.67839
134.09088,-198.77874,244.67797
469.73271,-345.79117,244.64545
853.40448,-271.99353,244.62593
-2684.46265,489.82718,244.59807
-796.58464,425.08798,244.59621
-928.45867,-173.06759,244.59554
720.37915,930.52675,244.52556
777.37546,-3089.21478,244.43559
236.20688,84.04811,244.41817
248.98754,-155.09008,244.41576
-219.47968,-141.45953,244.40593
-286.24548,1174.19521,244.40041
5763.36874,960.4363,244.33015
52.70289,2379.25547,244.28591
-105.0257,-393.95153,244.26522
812.26728,-651.49623,244.2241
-1040.67207,-737.56243,244.18761
477.74701,829.80144,244.16963
66.02983,-2076.70683,244.13525
-146.1669,135.23285,244.02651
-342.22732,1393.60155,244.00448
60.22453,157.10228,244.00412
-525.82765,-163.91193,243.99304
-64.05479,-191.79381,243.94768
-4089.22748,-1774.42323,243.90631
60.51501,-60.48474,243.89278
-317.54332,-21.35413,243.88583
-97.38294,-52.23494,243.86307
-1984.69921,1883.85732,243.84833
2109.88167,126.04073,243.82395
-922.91861,-479.79277,243.8184
165.93574,180.28979,243.81331
273.06054,429.92469,243.79523
-1119.59044,479.83474,243.77478
485.99761,285.00864,243.75337
3828.31024,2361.1865,243.72994
-116.47806,362.54024,243.66733
-587.85419,-92.9112,243.63055
179.15886,-143.37191,243.62267
-831.37577,232.00502,243.61379
-690.20115,-1255.76549,243.52164
-1813.6171,-3267.86203,243.47009
-571.82203,-76.41936,243.45526
-774.83107,552.57353,243.41733
-523.13319,-222.58639,243.39554
579.95967,-356.7133,243.36726
-638.40894,509.9012,243.34841
-310.39634,-511.09434,243.3262
947.94427,1285.32807,243.31612
